ATQShares,ATQ_AvgT,ATQ_Pct,ATQ_TotalT,All_AvgT,AvgEffecSpread,AvgEffecSpread_T,AvgRealSpread,AvgRealSpread_T,AwayExecShares,Broker,Broker_Size,CancelledShares,CoveredOrders,CoveredShares,Exchange,ExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_5_30,ExecShares_60_299,MarketCenter,MktCtrAvg_All_AvgT,MktCtrAvg_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,MktCtrAvg_PrImp_Pct,MktCtrExecShares,MktShare,OTQShares,OTQ_AvgAmt,OTQ_AvgT,OTQ_Pct,OTQ_TotalT,OrderCode,OrderType,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,PrImp_ExpAmt,PrImp_Pct,PrImp_TotalAmt,PrImp_TotalT,Quarter,Rebate,Rebate_Dummy,Rel_All_AvgT,Rel_PrImp_AvgT,Rel_PrImp_ExpAmt,Rel_PrImp_Pct
13683911.333333343,0.08847098172418555,0.041459028798642716,539970961.7666636,0.909490805819761,0.000893745329425575,103244.31134998985,0.15918789546117035,97639948.62203333,0.0,AXA,0.0,79023764.83333337,159226.5,57158214.166666746,NASDAQ,-22117419.333333373,-23085186.0,170529.6666666665,202994.0,215701.16666666674,306456.8333333335,SGMA,-2.5105034945376907,-0.06465822177842517,-0.0004753913482828803,-0.0058716183393954235,-22117419.333333373,0.03520000000000001,3855240.666666668,20.59774999999955,-18.976911608299766,0.00767679625413497,-105119019.4333334,0,Limit,-39656571.33333331,0.0004047442896772564,-0.13242132912668958,-0.0002525783073844632,-0.04913582505277758,-250363.17028333154,-102041958.95000023,2017Q1,0.0,0,3.4199943003574527,-0.0677631073482644,0.00022281304089841842,-0.04326420671338217
106569469.0,-30.774111511391897,0.12513504217935834,-1175006065.7214317,-7.333013266679808,0.0017305903322523616,2794896.8061785605,0.0683173345004019,42312717.37792858,0.0,Boenning Scattergood,0.0,370470922.78571427,1228165.0,480012889.1428572,NASDAQ,109457789.85714287,111417359.9285714,-330383.42857142864,-197540.5,-577304.9285714286,-687541.0714285714,SGMA,-10.132963976139774,-4.431106931640603,-0.0010749913333588648,-0.04464838399160964,109457789.85714287,0.002142857142857141,3732298.5,18.287707142856803,-38.06654790262244,-0.0023164268847581312,-535082833.7142856,0,Limit,-843977.6428571343,-0.0006693237867524387,0.49057907981828797,-0.001658261351251091,-0.12281861529460014,-172385.4768714318,134713907.51428562,2017Q1,0.0,1,2.7999507094599645,4.921686011458892,-0.0005832700178922271,-0.07817023130299054
68860176.44444445,-15.214439445739242,0.0959871491632533,-162074419.1888914,-2.8103017215139783,0.000854868801699972,1376903.0633666571,0.0007271873973190598,646124.3822222264,0.0,Cowen Execution,0.0,249044137.8888889,643580.6666666667,302660039.0,NASDAQ,53458905.33333337,53492636.33333331,43709.11111111101,67922.0,-95903.11111111101,-37597.0,SGMA,-5.0296337068151935,-0.03609130851807785,-0.00015548728632601167,-0.0011713323267997233,53458905.33333337,0.0,3946291.666666668,18.661666666666292,-26.69699172244632,0.0027807762370752817,-280208448.5666666,0,Limit,-19347562.77777779,-0.0008142048214495549,0.2420224567020577,-0.0015599745008854898,-0.09876792540032853,-439418.0363777778,37935564.122222066,2017Q1,0.0,0,2.2193319853012157,0.27811376522013553,-0.0014044872145594772,-0.09759659307352886
13683911.333333343,0.08847098172418555,0.041459028798642716,539970961.7666636,0.909490805819761,0.000893745329425575,103244.31134998985,0.15918789546117035,97639948.62203333,0.0,DA Davidson,0.0,79023764.83333337,159226.5,57158214.166666746,NASDAQ,-22117419.333333373,-23085186.0,170529.6666666665,202994.0,215701.16666666674,306456.8333333335,SGMA,-2.5105034945376907,-0.06465822177842517,-0.0004753913482828803,-0.0058716183393954235,-22117419.333333373,0.010266666666666667,3855240.666666668,20.59774999999955,-18.976911608299766,0.00767679625413497,-105119019.4333334,0,Limit,-39656571.33333331,0.0004047442896772564,-0.13242132912668958,-0.0002525783073844632,-0.04913582505277758,-250363.17028333154,-102041958.95000023,2017Q1,0.0,0,3.4199943003574527,-0.0677631073482644,0.00022281304089841842,-0.04326420671338217
30258756.800000012,-1.3842075354158183,0.04968432061518252,465267519.85999775,0.3343258948001715,0.0011743807322633082,754621.0360399876,0.19091745567556323,117202084.05618,0.0,Edward Jones,0.0,77609497.60000002,250031.2000000002,81546988.79999995,NASDAQ,3731226.600000024,2984474.7999999523,115985.6000000001,177809.6000000001,172800.19999999995,216887.6000000001,SGMA,-2.474397446313642,0.03912402143661886,-0.00037561973061088754,-0.004459607968227419,3731226.600000024,0.028020000000000003,4300851.199999999,21.93027999999954,-22.60370042122249,0.007189575786591421,-140423910.3399999,0,Limit,-30828381.399999976,0.00031167154172207813,-0.09791894549839064,-0.0003710953444202268,-0.05687389640177387,-196512.99557999894,-76569508.44000018,2017Q1,0.0,0,2.8087233411138124,-0.13704296693500917,4.524386190661372e-06,-0.05241428843354648
-8767841.0,1.0455337043204338,0.0192874826003942,317343975.2249985,0.8343354256178035,-8.512668360233927e-05,-843650.8981500063,0.001571748380799186,801039.7303750033,0.0,Fifth Third,0.0,45243183.5,-57879.25,2581540.5,NASDAQ,-42872422.25,-43747948.75,124773.25,161034.0,190523.0,369868.75,SGMA,-1.567202282991289,-0.19952751242685784,-0.0007257928419999561,-0.0022932137228183214,-42872422.25,-0.0005249999999999994,2067100.75,10.574349999999725,-6.670450623815768,0.005693601323644874,-12076550.625,0,Limit,-36171682.0,-0.0002784667647208576,-0.5326501673721473,-0.00041673959269029545,-0.024981083924039083,-447977.18404999655,-231242769.87500024,2017Q1,0.0,0,2.4015377086090943,-0.33312265494528925,0.00030905324930966113,-0.02268787020122076
13683911.333333343,0.08847098172418555,0.041459028798642716,539970961.7666636,0.909490805819761,0.000893745329425575,103244.31134998985,0.15918789546117035,97639948.62203333,0.0,LPL,0.0,79023764.83333337,159226.5,57158214.166666746,NASDAQ,-22117419.333333373,-23085186.0,170529.6666666665,202994.0,215701.16666666674,306456.8333333335,SGMA,-2.5105034945376907,-0.06465822177842517,-0.0004753913482828803,-0.0058716183393954235,-22117419.333333373,0.012300000000000005,3855240.666666668,20.59774999999955,-18.976911608299766,0.00767679625413497,-105119019.4333334,0,Limit,-39656571.33333331,0.0004047442896772564,-0.13242132912668958,-0.0002525783073844632,-0.04913582505277758,-250363.17028333154,-102041958.95000023,2017Q1,0.0,0,3.4199943003574527,-0.0677631073482644,0.00022281304089841842,-0.04326420671338217
13683911.333333343,0.08847098172418555,0.041459028798642716,539970961.7666636,0.909490805819761,0.000893745329425575,103244.31134998985,0.15918789546117035,97639948.62203333,0.0,Securities America,0.0,79023764.83333337,159226.5,57158214.166666746,NASDAQ,-22117419.333333373,-23085186.0,170529.6666666665,202994.0,215701.16666666674,306456.8333333335,SGMA,-2.5105034945376907,-0.06465822177842517,-0.0004753913482828803,-0.0058716183393954235,-22117419.333333373,0.002033333333333333,3855240.666666668,20.59774999999955,-18.976911608299766,0.00767679625413497,-105119019.4333334,0,Limit,-39656571.33333331,0.0004047442896772564,-0.13242132912668958,-0.0002525783073844632,-0.04913582505277758,-250363.17028333154,-102041958.95000023,2017Q1,0.0,0,3.4199943003574527,-0.0677631073482644,0.00022281304089841842,-0.04326420671338217
7639907.5,0.005898133944781947,0.0037894195785904278,1567576.0499999952,0.0025107082951788054,-0.0005236097107643202,-360069.0419999622,0.00015202596742661025,298753.4317249954,0.0,AXA,0.0,417428.0,85293.25,23910883.75,NYSE,23493875.0,23465030.25,10215.0,4202.25,2499.25,11928.25,SGMA,-0.014408636403360639,-0.0003611899380954603,-0.29750210288012696,-0.057918301989951626,23493875.0,-0.03057499999999999,5399865.75,33.49657500000046,-0.06794401598780198,0.00343535822968586,-1248534.2750000171,0,Market,10454101.75,0.0005251334894206252,0.003408594363011474,0.0004017612920991821,-0.00722477780827635,630762.369974995,3793009.375,2017Q1,0.0,0,0.01691934469853945,0.0037697843011069362,0.29790386417222614,0.05069352418167536
58122500.15384616,-0.018677979878726617,0.0294950697320953,4647634.538461534,-0.03142731687869457,-0.0024624228999064433,357394.4213538915,0.0006407450898598377,1666830.2244846122,0.0,Boenning Scattergood,0.0,1822675.8461538462,327164.4615384615,246387980.53846157,NYSE,244567017.61538458,244520292.07692313,47617.53846153844,22630.153846153844,-20572.384615384617,-1733.0,SGMA,-6.138699455366933,-2.725766195088151,-0.09343903606155814,-0.14658360398198955,244567017.61538458,0.039092307692307704,-134652.53846153617,57.45255384615581,-0.3639186068923792,-0.010921390545796258,-18083677.930769257,0,Market,186579170.0,0.0005456858394636815,-0.011303844407193217,0.0003392190622059574,-0.018573679186299152,1692402.887507692,-6492591.015384607,2017Q1,0.0,1,6.10727213848824,2.7144623506809586,0.09377825512376409,0.12800992479569043
48435178.222222224,-0.035238092327756265,0.031149482628915134,1920434.3888888862,-0.04504163690463296,-0.002109890822648116,-726053.2970777396,0.0002730418339867537,897050.3817777736,0.0,Cowen Execution,0.0,1169167.5555555555,193426.22222222225,132532740.55555558,NYSE,131365187.55555558,131477001.55555558,-24135.0,2622.555555555562,-36733.11111111111,-51477.55555555556,SGMA,-2.831298501778098,-0.6022785762808877,-0.13422635170215283,-0.10183391796670482,131365187.55555558,0.0,-1375323.0,34.38274444444613,-0.4753992486484093,-0.006623033237846514,-24832723.488888927,0,Market,84305332.33333337,0.000272926690192285,-0.02158870335842717,7.264227817747188e-05,-0.024526449391068628,845464.5506888926,-16729911.266666658,2017Q1,0.0,0,2.786256864873465,0.5806898729224607,0.13429899398033032,0.0773074685756362
7260535.5,-0.010892910955327503,0.007464830145925513,-931993.566666672,-0.006151453573577929,-0.000429552348493149,-745415.1805166267,0.0005684996920179855,681705.8751999969,0.0,DA Davidson,0.0,330921.6666666665,84678.33333333326,-21515991.666666746,NYSE,-21845084.0,-21771061.833333254,-38786.666666666686,-15829.333333333328,-2005.833333333334,-16900.33333333333,SGMA,-0.009668003712197115,-0.004068407500772586,-0.19845133990066635,-0.052874824028041556,-21845084.0,0.015433333333333327,-232518.66666666418,30.599766666666994,-0.16056702386771338,0.000545386320815272,-8894223.3166667,0,Market,-28873100.833333254,0.00048467592526400555,0.0008575911904269828,0.0003598437336600488,-0.008010216466740827,335175.8728666678,266093.9166666623,2017Q1,0.0,0,0.0035165501386192066,0.004925998691199564,0.1988111836343264,0.04486460756130081
11017159.25,-0.01152933443366265,0.010650150871598568,-644339.8999999948,-0.004173289934005404,-0.00025761785249297543,-540215.2046249714,0.00017037783846812673,166629.454775,0.0,Fifth Third,0.0,461568.75,46669.5,-22426837.75,NYSE,-22887748.0,-22808445.0,-51381.75,-13274.5,-2156.25,-11740.5,SGMA,0.013488226782854301,0.002556629850129666,-0.2969392268821747,-0.021442376263053564,-22887748.0,-0.004150000000000001,8347770.75,29.212725000000546,-0.17457877857955206,0.00746234429201903,-5983390.075000025,0,Market,-42252678.0,0.00046895297000689937,4.8482226383837757e-05,0.00028440443527271136,-0.01811249516361757,228022.71195000224,-991573.1250000037,2017Q1,0.0,0,-0.017661516716859713,-0.002508147623745835,0.29722363131744745,0.0033298810994360217
7639907.5,0.005898133944781947,0.0037894195785904278,1567576.0499999952,0.0025107082951788054,-0.0005236097107643202,-360069.0419999622,0.00015202596742661025,298753.4317249954,0.0,LPL,0.0,417428.0,85293.25,23910883.75,NYSE,23493875.0,23465030.25,10215.0,4202.25,2499.25,11928.25,SGMA,-0.014408636403360639,-0.0003611899380954603,-0.29750210288012696,-0.057918301989951626,23493875.0,-0.0358,5399865.75,33.49657500000046,-0.06794401598780198,0.00343535822968586,-1248534.2750000171,0,Market,10454101.75,0.0005251334894206252,0.003408594363011474,0.0004017612920991821,-0.00722477780827635,630762.369974995,3793009.375,2017Q1,0.0,0,0.01691934469853945,0.0037697843011069362,0.29790386417222614,0.05069352418167536
8046777.800000012,-0.009685847308836606,0.006697836058134926,-666664.2800000012,-0.006111757142522475,-0.0004755446409505093,-635647.2274599653,0.0002968063876569271,375347.7418599967,0.0,Securities America,0.0,319198.3999999999,73920.0,-6446150.0,NYSE,-6763701.400000095,-6698620.599999905,-36145.0,-11107.600000000006,-2633.7999999999993,-14594.399999999994,SGMA,-0.012371363317865494,0.0003213899568957068,-0.23794844348387617,-0.04979323861077012,-6763701.400000095,0.0034200000000000064,2609391.3999999985,28.637940000000413,-0.16342963070956662,0.002226510138612199,-7830559.440000027,0,Market,-17419870.599999905,0.0004395141832144508,8.548609317659238e-05,0.00031690971837543876,-0.008924346196747202,354970.2609800007,-496620.3000000026,2017Q1,0.0,0,0.006259606175343033,-0.0002359038637191127,0.23826535320225162,0.040868892414023056
4666668.25,0.6530023520360295,0.01652855653853519,303145441.14999866,0.6202799428046077,-0.00015310402722586332,-275290.472499989,0.0008247542759514969,506815.9961750018,0.0,AXA,0.0,49285888.0,91071.25,33246468.0,NYSE,-16088602.5,-16852269.75,164045.25,95708.75,238649.5,222601.25,SGMA,-0.8635826766381705,-0.06962190375012622,0.0001466451802508307,-0.009082137291838543,-16088602.5,-0.043524999999999994,355097.25,21.583524999999383,-1.4869428921353034,0.0011538019662318023,-9282861.975000143,0,Limit,-21110368.0,0.0009289515146380049,-0.13632077663345488,0.00035595928847709495,-0.01768235850476696,188086.61474999692,-47640670.42500019,2017Q1,0.0,0,1.4838626194427782,-0.06669887288332876,0.00020931410822626448,-0.008600221212928513
119142090.53846154,-25.66570271886989,0.13874763022509784,-1172293835.8076925,-5.704328635895866,0.0010568028802361712,1597782.769338471,-0.0007547311448108194,-293740.1230538449,0.0,Boenning Scattergood,0.0,339955173.0,1285147.3076923077,428912726.53846157,NYSE,89110736.0,90523498.53846157,-154575.23076923098,-105981.923076923,-469106.769230769,-451169.076923077,SGMA,-6.354689524862794,-2.2838321850992087,-0.0005817101184486285,-0.04104413356952247,89110736.0,-0.006138461538461537,58132.92307692394,25.98002307692221,-37.20081387811979,-0.005493671229611752,-702203909.1923077,0,Limit,-30089487.461538434,0.0007581525854033922,0.5642903836560136,-0.0006537351624308716,-0.1332539589954862,55250.68208461162,171260161.62307686,2017Q1,0.0,1,0.6503608889669313,2.848122568755223,-7.202504398224436e-05,-0.09220982542596355
92269914.22222221,-20.053999121999322,0.13015717083416772,-924035000.9333344,-3.6268384717835875,0.0007791344978735886,814747.9473000076,-0.0008173070113118622,-408078.4964111096,0.0,Cowen Execution,0.0,237847276.6666667,790864.111111111,268409616.2222222,NYSE,30715702.333333373,32121081.888888836,-242642.77777777798,-130739.33333333326,-389259.777777778,-431190.222222222,SGMA,-3.1170179159497025,-0.3346489232933262,-4.917366002144246e-05,-0.003744142482321522,30715702.333333373,0.0,129037.77777777612,24.66557777777703,-38.711492387115314,-0.0017972747870622675,-710839529.8555553,0,Limit,-61683249.66666669,0.0008889129338725847,0.3251158943485527,-0.000554714370317076,-0.1283598960471054,-164574.33405555924,72605647.71111107,2017Q1,0.0,0,-0.5098205558338857,0.659764817641879,-0.0005055407102956323,-0.12461575356478397
6207289.5,0.211420967114492,0.03542400729808581,199213303.55000114,0.5685916514357157,0.00018262663816406843,-338709.8044499932,0.0007881178704279887,487386.1577500014,0.0,DA Davidson,0.0,26929020.666666627,57753.66666666651,-16571321.666666746,NYSE,-43488275.0,-43660306.83333337,76125.83333333349,11589.833333333256,65887.0,29369.5,SGMA,-1.0698719259630796,-0.06588776475008717,0.00011531576572412165,-0.008695922148418966,-43488275.0,-0.017100000000000004,1039146.5,28.11989999999919,-15.39889397237539,0.003026913756904375,-193442913.2666664,0,Limit,-50734711.0,0.00108989379752968,-0.1885697022442967,0.0002787844913784169,-0.03845092105499026,17544.965833329596,-112906589.96666676,2017Q1,0.0,0,1.6384635773987952,-0.12268193749420953,0.0001634687256542955,-0.029754998906571288
2150829.0,1.0008388089138798,0.015997390793463573,360952384.4500017,0.3191100186545732,-0.00021476663775310198,-378942.2520499937,0.0011932888974794653,779114.4479250017,0.0,Fifth Third,0.0,13095728.5,-60360.0,-8120519.0,NYSE,-21219344.25,-22129928.0,303252.25,127509.5,174161.5,313808.5,SGMA,-0.6170442294060905,-0.1435419622831633,0.00015956411796954695,-0.0031847545390136234,-21219344.25,0.002024999999999999,1147322.25,20.971949999999495,-15.113664099702646,0.002360920825155991,-174833943.37499976,0,Limit,-24517495.5,0.0005379341096794048,-0.5426472099699833,0.00013080962987596992,-0.01835831161861956,-1320.1225000033155,-224545080.9250002,2017Q1,0.0,0,0.9361542480606646,-0.3991052476868199,-2.8754488093577033e-05,-0.015173557079605951
4666668.25,0.6530023520360295,0.01652855653853519,303145441.14999866,0.6202799428046077,-0.00015310402722586332,-275290.472499989,0.0008247542759514969,506815.9961750018,0.0,LPL,0.0,49285888.0,91071.25,33246468.0,NYSE,-16088602.5,-16852269.75,164045.25,95708.75,238649.5,222601.25,SGMA,-0.8635826766381705,-0.06962190375012622,0.0001466451802508307,-0.009082137291838543,-16088602.5,-0.029174999999999993,355097.25,21.583524999999383,-1.4869428921353034,0.0011538019662318023,-9282861.975000143,0,Limit,-21110368.0,0.0009289515146380049,-0.13632077663345488,0.00035595928847709495,-0.01768235850476696,188086.61474999692,-47640670.42500019,2017Q1,0.0,0,1.4838626194427782,-0.06669887288332876,0.00020931410822626448,-0.008600221212928513
4125717.800000012,0.6893914046932181,0.025942651235068726,303352218.97999954,0.5421770296374966,-8.927475877089884e-05,-418615.609039993,0.0007578328094522044,460705.4685000017,0.0,Securities America,0.0,32211179.799999952,43478.60000000009,-270987.59999990463,NYSE,-32505203.399999976,-32883579.200000048,88387.3999999999,40397.80000000005,126597.6000000001,119242.0,SGMA,-0.7291072541113603,-0.06144598515497823,0.00014486510605857955,-0.007734322028096374,-32505203.399999976,-0.000279999999999999,832454.6000000015,24.75109999999934,-13.88423653718057,0.002364298495894663,-179817489.77999973,0,Limit,-37463375.80000001,0.0009904613344356812,-0.25909403552069055,0.0003027232346960269,-0.02830694973096337,80542.83769999631,-125170552.00000018,2017Q1,0.0,0,1.2712842837488565,-0.1976480503657123,0.00015785812863744735,-0.020572627702867052
23346399.571428567,0.03495568435932736,0.011069598520310683,8741126.84999999,0.03976666071605253,-0.004469127074384479,-1954640.6547928564,-0.0003784387309902805,627453.0912142899,0.0,Boenning Scattergood,0.0,431395.7142857143,135807.64285714284,119953618.6428572,Other,119530467.21428573,119348578.57142854,95437.85714285716,41207.07142857142,-3064.7857142857138,39778.07142857142,SGMA,-3.4129117805382587,-2.0239143683290117,-0.0024723502026507433,-0.13860215732978787,119530467.21428573,0.004299999999999998,-12670997.642857142,-53.93044999999972,1.9645132628661255,-0.022122085059024087,24101514.18571429,0,Market,108855065.28571427,1.6703430978407333e-05,0.014277776200051585,7.24498300824182e-05,0.01105248653871338,603976.0216928525,13510880.10714288,2017Q1,0.0,1,3.4526784412543114,2.038192144529064,0.002544800032733162,0.1496546438685012
17457874.875,-0.0015552294646233866,0.013498111191536863,4627456.224999994,0.0068161656282276495,-0.00311501213215086,-2027371.1610375028,0.0004123915713347805,643365.6307125036,0.0,Cowen Execution,0.0,55514.125,78661.375,50160883.75,Other,50115750.75,50166763.375,-44518.625,19191.375,-11974.625,-19010.25,SGMA,-0.6574280941524424,-0.6803628913324767,-0.0015295382962329197,-0.0791531998679853,50115750.75,0.0,-8316214.5,-46.57396249999951,1.4439898449216262,-0.011741994650973395,14871413.037500009,0,Market,40974090.375,-0.00023314164104407554,-0.011621817916595,-0.00021002842623237157,-0.0017561165405635126,75624.73857499473,-6932628.899999976,2017Q1,0.0,0,0.66424425978067,0.6687410734158818,0.0013195098700005481,0.07739708332742185
17176848.83333333,-0.012316099181010176,0.013045659255539174,3798253.4833333343,0.010884545499776188,-0.0005909364910752172,-36387.98556666449,0.000492913937300163,691774.9850833351,0.0,DA Davidson,0.0,-431259.83333333326,67746.5,50749078.16666663,Other,51187564.83333337,51223541.5,3208.166666666628,2339.333333333343,-7947.0,-39354.16666666666,SGMA,0.008951420520743297,-0.007644417141646237,-0.000827793686896232,-0.04568432775753062,51187564.83333337,0.05068333333333336,-1244747.666666668,3.4924499999999057,1.1125552213734555,-0.002855560617470016,18796664.06666667,0,Market,35255463.66666663,5.739380908457211e-05,-0.01180245063000547,-8.33969538104485e-06,-0.0101900986380693,242479.6114333286,-8175056.299999967,2017Q1,0.0,0,0.0019331249790328908,-0.00415803348835924,0.0008194539915151876,0.03549422911946154
15187177.25,0.02359109520209618,0.01191579335687433,5799969.649999995,0.03621947799786507,-0.002717542613043234,-1750492.0097249933,-0.0003115892190231496,73246.85212499555,0.0,Deutsche,0.0,-610294.25,66920.0,46598026.5,Other,47229094.25,47240922.25,-1663.25,-1573.25,-8490.75,-7629.5,SGMA,-0.005784500694210881,-0.006890005662793144,-0.0010277474513281423,-0.07054355514143273,47229094.25,-0.05995,-5717123.0,-12.575549999999765,1.4389430354670898,-0.00812135164341557,18578189.200000003,0,Market,37759040.0,1.0642388673596723e-05,0.01528755712464605,-1.1048921561796106e-05,-0.003794441713458774,225789.3879249962,13668471.925000004,2017Q1,0.0,1,0.04200397869207597,0.022177562787439195,0.0010166985297663457,0.06674911342797396
16365320.200000003,-0.030626585240042303,0.014562227103768241,2178396.759999998,-0.005573246814362914,-0.0012751511428859465,-770736.3432999961,9.407890303470175e-06,197439.43284000084,0.0,Edward Jones,0.0,-675091.7999999998,52924.60000000009,31415926.0,Other,32099442.799999952,32212418.0,-25313.0,-14000.600000000006,-10601.2,-67371.79999999999,SGMA,0.004977452784427849,-0.009516281646442165,-0.0009609012387135577,-0.048501667158792894,32099442.799999952,-0.0022599999999999842,-1560460.8000000007,-2.327220000000011,0.8899027157803694,-0.002672143983370019,14008356.06000001,0,Market,17294583.399999976,4.2769102058921e-05,-0.023637965917255116,-3.058834595170805e-05,-0.011890083120398298,129940.66279999632,-17645765.71999996,2017Q1,0.0,0,-0.01055069959879077,-0.014121684270812947,0.0009303128927618499,0.03661158403839471
23284345.16666667,0.08067900109675269,0.0004387988012016786,12235137.449999997,0.056439186655456455,-0.0030565721439319415,427552.3414166663,-0.000523100362742176,1172831.4875500072,0.0,Euro Pacific Capital,0.0,896912.3333333334,191063.5,195386449.5,Other,194489494.5,194026271.66666663,285441.1666666667,65390.5,8998.166666666666,95025.16666666667,SGMA,-6.294753013239588,-3.349216510783545,-0.0014232055099346365,-0.10147847612192618,194489494.5,-0.03431666666666666,-9982692.5,-32.96166666666687,2.1513399208174393,-0.02437109651416298,34417133.050000004,0,Market,181187841.83333337,0.0003924200106148962,0.02058337589874451,0.0004589228871773061,0.023932297712961237,1228135.1094999937,20114159.266666673,2017Q1,0.0,0,6.351192199895046,3.36979988668229,0.0018821283971119423,0.12541077383488755
16459976.0,-0.031354946678094464,0.012421919308491888,2236936.0500000007,-0.013148266441907003,0.0006427045009212064,894999.8234499972,0.0007694439959591596,847867.2520750053,0.0,Fifth Third,0.0,123136.5,58247.75,46432199.75,Other,46309957.0,46346463.0,101.5,2667.75,-3894.5,-37893.75,SGMA,0.011017160205784915,-0.011864598407227533,-0.00040055398131061404,-0.013298434358391398,46309957.0,0.0008500000000000035,692222.0,6.351274999999873,0.769943031217116,-0.0004413675769010979,15159446.574999996,0,Market,29157759.0,1.3436692544731114e-05,-0.03371311932253826,-5.782888432424079e-05,-0.011980551731590738,174913.96662499662,-25451426.92499996,2017Q1,0.0,0,-0.024165426647691897,-0.02184852091531073,0.0003427250969863739,0.0013178826268005484
15437462.666666672,0.07386852894955812,0.00041453331675941896,9793926.199999994,0.020964915743162837,-0.0018261171753212908,356116.01836666465,-0.00020449014886777302,849551.8410333367,0.0,Financorp Group,0.0,633847.0,129622.0,125203033.33333337,Other,124568257.0,124276021.0,193567.6666666667,43390.0,4649.666666666666,46998.0,SGMA,-5.32957092046898,-3.0325878116102953,-0.000962214490942314,-0.05279989347758918,124568257.0,-0.05556666666666666,-6216350.666666668,-25.990500000000225,1.574890100078521,-0.015231574135594419,26381879.03333334,0,Market,115347145.0,0.00017220448609973123,-0.012065444216837223,0.0002231868530673444,0.014817040818834948,743681.2073999946,-4474338.833333313,2017Q1,0.0,0,5.350535836212144,3.020522367393457,0.0011854013440096582,0.06761693429642421
13755202.0,-0.019334726675393266,0.009562623685844165,2518685.280000001,0.004146215890647481,-0.00015268001751209646,230169.43520000204,0.000712093735564398,813280.9134600041,0.0,Securities America,0.0,-246075.80000000005,60168.0,44526754.0,Other,44778948.600000024,44828377.20000005,-18043.400000000023,6049.399999999994,-3638.5999999999985,-38427.399999999994,SGMA,0.013362819729038522,-0.007495055741522441,-0.0005438342912983179,-0.02166279370817492,44778948.600000024,-0.000900000000000005,-1053417.1999999993,1.9250399999999672,1.073453968111194,-0.0024383641031620294,18620802.5,0,Market,32077163.799999952,1.1930161743733264e-05,-0.018761254576603673,-3.1065355471724364e-05,-0.007124259582682146,191275.7669399958,-13817763.279999964,2017Q1,0.0,0,-0.009216603838391034,-0.011266198835081235,0.0005127689358265941,0.014538534125492747
57489266.57142857,-31.95463569179997,0.05928697130941446,-3900129310.057145,-12.906387038308248,-0.001411863466807585,236068.00892856158,-0.0008778523985598077,-96473.57017856836,0.0,Boenning Scattergood,0.0,204298737.85714287,510499.7857142857,266324115.5,Other,62693075.71428573,67686250.35714287,-881559.0714285714,-578427.357142857,-1268852.5,-1559849.714285714,SGMA,-11.941606410303892,-3.090071765366769,-0.0010590184101735615,-0.018129271532175306,62693075.71428573,-0.05108571428571429,-2727001.2142857146,-32.17232142857199,-53.41088085740312,-0.011263956157942952,-1055761215.3142855,0,Limit,7930809.857142866,-0.001261406695588006,0.4333627993384743,-0.0008406957987268961,-0.04802301605007275,-258428.37106428505,139467386.4142857,2017Q1,0.0,1,-0.964780628004354,3.523434564705244,0.00021832261144666583,-0.02989374451789749
29212361.75,-13.925303920508911,0.043134960601835304,-1857898828.062502,-5.535622304980423,-0.0010020079371543377,-321222.79686251003,-0.0006024807878394151,-195258.94391249772,0.0,Cowen Execution,0.0,126100661.875,197729.0,136739717.0,Other,11007497.0,13195471.625,-358830.625,-209131.0,-551614.875,-713367.375,SGMA,-5.132196215158812,-0.24561015438022304,-0.00022781993912513723,0.021073324668864746,11007497.0,0.0,-310994.375,-21.649250000000308,-44.28681007892592,-0.0024900180069707956,-662681944.2125003,0,Limit,-17893871.25,-0.0006109313216967191,0.470640676998195,-0.00047011355631378267,-0.040644944167416486,-208643.11147499806,142286490.22499996,2017Q1,0.0,0,-0.4034260898216089,0.7162508313784182,-0.00024229361718864566,-0.061718268836281204
-11735162.0,-0.09007273936940052,-0.009334990489195227,42935488.68333197,0.09902053320192294,0.0007519880102762385,42921.77309999056,0.0004511498364234926,161876.80480000284,0.0,DA Davidson,0.0,31382370.5,-36556.333333333256,7655160.666666627,Other,-23743960.666666627,-23949258.833333373,107748.5,80984.16666666663,50619.0,17541.333333333256,SGMA,-2.5314266795039337,-0.24909950828716287,-8.14758618520174e-05,0.004633955277347446,-23743960.666666627,0.014899999999999997,2207213.5,2.2337499999998798,-34.7176513395105,0.0045995004446256135,-261373279.3499999,0,Limit,-14216013.666666687,9.220723899447652e-06,0.1540004918995752,3.2079941196150926e-05,0.004735487306447794,-26520.047833331046,54005986.28333327,2017Q1,0.0,0,2.6304472127058576,0.403100000186738,0.00011355580304816843,0.00010153202910042486
