MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT
G1ES,2013Q4,NASDAQ,13,14533,12982689,3709977,8985263,0,5092290,1338830,748021,1076574,497032,0.06141187966339994,0.0,0.0,,,0.0,,0.0,0.0,,8985263,0.0,0.0,0.0,0.0,551801.8901,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,NASDAQ,14,10067,14703248,5751681,8499214,0,3251021,1212311,744188,1690245,1145913,0.03425520928170535,0.0,0.0,,,0.0,,0.0,0.0,,8499214,0.0,0.0,0.0,0.0,291142.35430000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,NASDAQ,15,16404,28351180,11270500,14400017,0,2065984,2488142,1889342,3915320,2535895,0.03908566473220135,0.0,0.0,,,0.0,,0.0,0.0,,14400017,0.0,0.0,0.0,0.0,562834.2365999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,NYSE,11,1323230,874051395,227632,873582515,0,872182954,1107671,208345,83545,0,0.008781664126828376,0.016543388849191862,780736433.0,0.0032708746467580365,0.035608000888566194,37645087.0,0.43827368495655206,55200995.0,244.3791000000008,0.6455400903552553,873582515,27800463.6,2553691.0045000045,16498850.999999993,35634455.3,7671508.233800011,14452015.237499982,0.8937180170095322,0.043092766113799794,0.06318921687666791,Market,0.0029232396031873466,0.09150111011551094,0.7776912513836849,0.11602676562584735,7.120441173820935,-7.084833172932369,0.0058473246933214845,-0.002924085090134138,13.538888825330858,-13.447387715215347
G1ES,2013Q4,NYSE,12,334812,359307765,15518187,342625907,0,333679323,2859473,1226251,2208594,1751611,0.002466505202713702,0.018860055574256393,255594320.0,0.0017210871963038886,0.2828093386425801,61973641.0,80.57003260628169,25057946.0,143.97759999999988,50.69581869559459,342625907,72284460.6,439900.1115999989,4993218276.099996,1270333087.2999997,845088.582200001,6461943.647200002,0.745986554951316,0.1808784441977413,0.07313500085094266,Limit,0.0012839079083415573,18.491992854469107,0.4859706704141475,0.26001588453716856,48.360120073193116,-48.07731073455054,0.004760972472235085,-0.0034770645638935276,47.13704191973025,-28.645049065261144
G1ES,2013Q4,NYSE,13,15119,9603746,4408068,4919965,0,2264921,641018,370460,745803,617680,0.03675673761906842,0.0,0.0,,,0.0,,0.0,0.0,,4919965,0.0,0.0,0.0,0.0,180841.86259999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,NYSE,14,241847,155513802,138406112,16533904,0,5317470,2668139,2243233,3893178,1717523,0.006686491792863929,0.0,0.0,,,0.0,,0.0,0.0,,16533904,0.0,0.0,0.0,0.0,110553.81340000009,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,NYSE,15,19528,25082056,9717940,12228790,0,851506,936216,1001549,3706497,3533561,0.024947159997023426,0.0,0.0,,,0.0,,0.0,0.0,,12228790,0.0,0.0,0.0,0.0,305073.5807000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,Other,11,749919,591471517,130686,591269909,0,589199807,1592275,328812,128426,19174,0.013239730369907925,0.02103400507601348,506070703.0,0.0037126908739469142,0.07944642015761978,42267713.0,0.8598411061417026,42931493.0,241.67030000000116,1.2298863610450255,591269909,40205505.70000001,1878884.0805999993,36343517.100000024,52800857.69999999,7828254.170999995,12436774.267200029,0.8559047150833444,0.07148632520719062,0.07260895970946493,Market,0.0031777096246580665,0.2187662157858942,0.72177989543666,0.13412481964668443,4.975596461007773,-4.896150040850153,0.00702481591491221,-0.003847106290254143,10.734289142351008,-10.515522926565113
G1ES,2013Q4,Other,12,256064,321060086,14996544,304923484,0,294862886,3179746,1385324,2497045,1971734,0.0047449274812168905,0.01912733744180882,204618399.0,0.002032258389432518,0.37842662819387984,77917604.0,77.71495262482662,22387481.0,107.09210000000027,57.54336145723586,304923484,77433050.79999995,415837.45800000033,6055362903.500001,1288250911.3000002,1446839.8188999987,5832374.372399992,0.6710483440494862,0.255531659870448,0.07341999608006577,Limit,0.001363743626909367,24.337406775792978,0.4343445816511686,0.23670376239831759,46.61378953578852,-46.23536290759464,0.003745009449830375,-0.002381265822921008,72.72256286177686,-48.38515608598389
G1ES,2013Q4,Other,13,13608,8861560,3869713,4648669,0,2133056,568566,339786,712773,578505,0.07463160229304348,0.0,0.0,,,0.0,,0.0,0.0,,4648669,0.0,0.0,0.0,0.0,346937.61600000015,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,Other,14,67171,41012737,33238148,7237266,0,2983337,880280,547526,1139702,1055425,0.01598142016612351,0.0,0.0,,,0.0,,0.0,0.0,,7237266,0.0,0.0,0.0,0.0,115661.78880000004,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2013Q4,Other,15,15628,18692937,8419575,7827297,0,1100539,911566,690797,2083592,1747552,0.019038070332580957,0.0,0.0,,,0.0,,0.0,0.0,,7827297,0.0,0.0,0.0,0.0,149016.63079999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NASDAQ,11,1067270,917567038,729670,916739754,0,915262887,1193799,211631,71202,235,0.015407597933077066,0.02884967679529689,809292153.0,0.004423030185120308,0.02679569562068891,35432989.0,0.3988121154554585,72014612.0,291.1143000000009,0.61960080962458,916739754,21685546.2,3579523.6213000026,14131105.299999991,44620311.89999999,14124757.538899977,26447645.608299978,0.8827937803164146,0.03865108810368008,0.07855513157990528,Market,0.0039046235375759675,0.08774241877155463,0.7665466448780581,0.11624713543835652,7.895066852720482,-7.868271157099793,0.009253440504725836,-0.005348816967149868,14.082829842738755,-13.9950874239672
G1ES,2014Q1,NASDAQ,12,342758,482431973,16449491,464831377,0,453930478,3716413,1664267,2737079,1937123,0.006431855179819328,0.02197605375142306,381537302.0,0.0025848017389922245,0.1590229772605563,56691416.0,92.00044232622444,26602659.0,140.08799999999997,54.91084019834256,464831377,60673197.7,986198.2817000016,5215635348.0999975,1460774357.1999996,2989728.0999000007,10215159.326299997,0.8208079765665217,0.12196125047728867,0.05723077295618966,Limit,0.0021216258852078344,14.493606146987787,0.507602945241434,0.3132050313250877,31.62373841374111,-31.464715436480553,0.00743781845280713,-0.005316192567599296,54.18835208950992,-39.69474594252213
G1ES,2014Q1,NASDAQ,13,16039,16776441,4375284,12051712,0,6922997,1758331,961014,1603123,552811,0.09660160268516206,0.0,0.0,,,0.0,,0.0,0.0,,12051712,0.0,0.0,0.0,0.0,1164214.6942999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NASDAQ,14,11681,19656169,7282064,11925507,0,5300494,1816613,1133619,1910973,1381663,0.01994228796310297,0.0,0.0,,,0.0,,0.0,0.0,,11925507,0.0,0.0,0.0,0.0,237821.89470000018,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NASDAQ,15,21645,39516691,15805879,20582289,0,3259005,3566847,2923350,5532331,3490881,0.03305276991300626,0.0,0.0,,,0.0,,0.0,0.0,,20582289,0.0,0.0,0.0,0.0,680301.6625999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NYSE,11,1619260,1051902494,16821,1051807923,0,1050225840,1250697,244480,75837,11069,0.009632360305009802,0.017088917109345687,952940262.0,0.003711171895264093,0.031775344171574085,35881310.0,0.3473288962972645,62986351.0,267.5730000000012,0.6901064486177332,1051807923,30280004.799999982,3536525.1182000013,12462615.799999999,43467287.00000001,10131392.886000006,17974258.411100052,0.9060021712728628,0.03411393774032257,0.05988389098681471,Market,0.0033623297950760933,0.08196354649441065,0.8015530068688205,0.10444916440404228,9.82638314941052,-9.794607805238945,0.005897726549532846,-0.002535396754456753,16.198747230315792,-16.11678368382138
G1ES,2014Q1,NYSE,12,399993,414559725,15535653,398059653,0,388107535,3555880,1566932,2240291,1750706,0.002825609614848357,0.019035918821946,306307318.0,0.0022001035407844876,0.2697449050172546,62175526.0,79.7448684744541,29576809.0,154.8169999999999,46.029529419485364,398059653,82624838.4,673907.8149,4958179143.200001,1361406599.9999995,1124761.1828000005,7577431.240799993,0.7695010425987584,0.15619650354264866,0.0743024538585929,Limit,0.0016929819684588833,16.08354560264866,0.5223819873889751,0.24711905520978328,11.902813956917704,-11.63306905190045,0.004198973797447128,-0.002505991828988245,33.362632493083346,-17.279086890434687
G1ES,2014Q1,NYSE,13,15881,13365168,4872728,8125345,0,3664092,1196437,644927,1311223,890844,0.05926605948424344,0.0,0.0,,,0.0,,0.0,0.0,,8125345,0.0,0.0,0.0,0.0,481557.1801,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NYSE,14,110585,98433013,82785545,15001883,0,5744470,2186055,1791821,3379794,1311711,0.01239162489802113,0.0,0.0,,,0.0,,0.0,0.0,,15001883,0.0,0.0,0.0,0.0,185897.70689999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,NYSE,15,29316,37018752,16175892,16720852,0,1341544,1780140,1846128,4954726,4367641,0.0191704101142693,0.0,0.0,,,0.0,,0.0,0.0,,16720852,0.0,0.0,0.0,0.0,320545.5903000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,Other,11,1008995,821898860,71105,821774823,0,819591591,1661371,396590,103284,21631,0.012283096529230115,0.020669232250134277,717891608.0,0.004158320868545371,0.049265956595497595,47874310.0,0.674186180437901,56008905.0,256.5394000000018,0.9945985196461176,821774823,35367616.799999975,2985223.654899993,32276198.20000001,55706374.00000003,10093939.476199992,16985454.673899986,0.8735867635604115,0.058257211902925383,0.06815602453666313,Market,0.0036326540693982705,0.15010217586089275,0.7555997489425351,0.11798701461787642,8.442328799040228,-8.39306284244473,0.006802353309042872,-0.0031696992396446013,15.998517974347385,-15.848415798486492
G1ES,2014Q1,Other,12,360666,519441383,18855531,498901281,0,485216386,4782180,1991486,3272293,2377896,0.0028658614235949403,0.017007212663581017,346037508.0,0.0021944387274341376,0.3218563754655176,120315323.0,64.05332501912497,32548450.0,116.9129000000003,56.192950748806794,498901281,111374378.10000005,759358.1087000002,7706596488.900002,1828993447.8000004,1429781.9353999994,8484920.18409999,0.6935991571446777,0.241160581425727,0.06524026142959533,Limit,0.0015220608517539569,19.336419211960298,0.48744718678238547,0.20615197036229221,20.859750746885506,-20.537894371419988,0.004110535460556071,-0.002588474608802114,62.24233914891247,-42.90591993695217
G1ES,2014Q1,Other,13,13503,12543728,4336229,7582387,0,3685472,898386,615765,1036362,852569,0.06199370054575164,0.0,0.0,,,0.0,,0.0,0.0,,7582387,0.0,0.0,0.0,0.0,470060.2291000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,Other,14,35826,30141306,19640274,9532057,0,3993144,1137527,732597,1710184,1300566,0.02382756771177513,0.0,0.0,,,0.0,,0.0,0.0,,9532057,0.0,0.0,0.0,0.0,227125.7336000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q1,Other,15,20368,28098358,12744595,11536753,0,1659744,1582284,1200180,2938036,2518455,0.03895029077939002,0.0,0.0,,,0.0,,0.0,0.0,,11536753,0.0,0.0,0.0,0.0,449359.8840000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NASDAQ,11,971329,804998534,202105,804644834,0,803096426,1209733,255377,78809,4400,0.012775894202161776,0.024197155763880786,732894828.0,0.0053850683877387055,0.030372670060648855,21012009.0,0.6163157173595347,50737997.0,177.80930000000015,0.635414145339636,804644834,22259972.799999993,3946688.769799996,12950031.4,32239641.000000015,10280057.269500025,19470116.3829,0.9108302160552988,0.026113395764372733,0.06305638818032852,Market,0.004904883003076605,0.0838253628805377,0.7881590870083386,0.1226711290469602,5.67237994841295,-5.642007278352302,0.009289975495955395,-0.004385092492878791,10.526106682265512,-10.442281319384975
G1ES,2014Q2,NASDAQ,12,312230,447609941,12488519,434219190,0,424570916,4818239,1783165,1603083,929715,0.0062106774081080885,0.02094700924157679,373480558.0,0.002493852468754212,0.15039112263509044,37557222.0,72.78362096642822,23181410.0,142.5253,46.86388179148723,434219190,56168160.400000006,931405.4116000007,2733550610.599999,1086370858.0,2696795.3134999936,9095593.385799987,0.8601198809292606,0.08649369457853763,0.05338642449220174,Limit,0.0021450120884800154,8.926573763356702,0.5427017439314753,0.3174181369977853,13.57502383903134,-13.42463271639625,0.005643013483981319,-0.0034980013955013037,32.462811092241616,-23.536237328884916
G1ES,2014Q2,NASDAQ,13,21645,20826910,6073992,14227739,0,7903099,2017783,1224140,1665069,973850,0.06305566843755007,0.0,0.0,,,0.0,,0.0,0.0,,14227739,0.0,0.0,0.0,0.0,897139.5930000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NASDAQ,14,20919,34957166,17116240,17105508,0,7004149,2730455,1534143,2944673,2106335,0.008966006727189866,0.0,0.0,,,0.0,,0.0,0.0,,17105508,0.0,0.0,0.0,0.0,153368.09980000008,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NASDAQ,15,26664,57449457,24583718,28253280,0,4624421,4891331,3782652,7540115,4857550,0.029826936490205725,0.0,0.0,,,0.0,,0.0,0.0,,28253280,0.0,0.0,0.0,0.0,842708.7881999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NYSE,11,1484645,996391504,230044,995928554,0,994278801,1232395,336899,77019,0,0.006707950351225693,0.014626602581373525,923930313.0,0.004130132160627572,0.03623866403006521,26245067.0,0.6202280489510658,45753174.0,206.86229999999995,0.6909807721754996,995928554,33482000.19999999,3815954.299899999,16277926.700000001,31614563.499999993,6680639.293599997,14567051.158800002,0.9277074236793095,0.02635235920748588,0.04594021711320469,Market,0.0038315542661908645,0.08170715667622075,0.8164061806241435,0.11130124305516598,8.86958760319506,-8.833348939164994,0.006427343465721023,-0.0025957891995301583,17.029994913681957,-16.948287757005737
G1ES,2014Q2,NYSE,12,353938,379638366,12755471,365985187,0,353103313,6713775,2328196,1937858,1181210,0.0028075540581919745,0.01889501966018087,290898395.0,0.0020964888768121226,0.3685560155806292,47166039.0,86.29511630603535,27920753.0,172.37809999999973,41.89870559364929,365985187,107212353.40000004,609865.2493999992,4070198821.1999993,1169843409.9,1027523.1969999986,6915297.303699972,0.7948365270859993,0.12887417489932454,0.07628929801467621,Limit,0.0016663659379197748,14.610576532705407,0.5439601800975093,0.25087634698848993,7.070099450090712,-6.701543434510083,0.004042376107769964,-0.0023760101698501895,25.975794585340864,-11.365218052635457
G1ES,2014Q2,NYSE,13,18649,15927187,5615109,9748443,0,4271732,1198535,728147,1689498,1175178,0.04276899446403899,0.0,0.0,,,0.0,,0.0,0.0,,9748443,0.0,0.0,0.0,0.0,416931.1046999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NYSE,14,105297,104953553,83205256,20676526,0,6275106,3287614,2400500,5081133,2524527,0.011539894791803989,0.0,0.0,,,0.0,,0.0,0.0,,20676526,0.0,0.0,0.0,0.0,238604.93469999975,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,NYSE,15,38980,55325591,23390197,24440776,0,1786842,2613938,2436152,7099971,6293169,0.023210134661845433,0.0,0.0,,,0.0,,0.0,0.0,,24440776,0.0,0.0,0.0,0.0,567273.7021999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,Other,11,880760,715957731,106164,715771177,0,713868481,1391989,389411,118140,3156,0.009691181679420968,0.01704375628106637,650692824.0,0.004383421107161315,0.040407234612441355,29661976.0,0.8547780127662432,35416377.0,162.6228999999999,0.9758307519710443,715771177,26292697.600000013,2852260.659000003,25354404.9,34560389.8,6936668.517199983,12199429.493800018,0.90907938864937,0.04144058457944864,0.04948002677118137,Market,0.003984877780290953,0.1204400164048517,0.7843501781405458,0.12472921050882424,7.746689345609419,-7.706282110996978,0.006907551735193855,-0.002922673954902902,13.619153164712115,-13.498713148307264
G1ES,2014Q2,Other,12,296096,438754241,12855896,424776943,0,413632537,5366542,1992914,1930390,1196515,0.0035359430080930706,0.01620347243800374,315938060.0,0.001968886160470821,0.270745969637213,85487175.0,44.085532012257964,23351708.0,97.07310000000042,50.804905234340865,424776943,85538956.39999998,622046.0738999998,3768747590.0999985,1186381311.9999995,1501987.0615999987,6882861.488199986,0.7437740329516896,0.2012519191749068,0.05497404787340352,Limit,0.0014644063999961503,11.866623039612577,0.5210704832341356,0.22270354971755402,5.141549599259264,-4.870803629622051,0.004264054000358906,-0.0027996476003627558,31.52185113264063,-19.655228093028054
G1ES,2014Q2,Other,13,22879,15413047,5922932,8468563,0,3833340,1032238,579420,1334404,987338,0.031016840578501938,0.0,0.0,,,0.0,,0.0,0.0,,8468563,0.0,0.0,0.0,0.0,262668.0685000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,Other,14,31489,31099749,18847833,11052418,0,3813963,1257982,893133,2110537,1956825,0.01053955026854757,0.0,0.0,,,0.0,,0.0,0.0,,11052418,0.0,0.0,0.0,0.0,116487.51509999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q2,Other,15,18822,29536936,11670664,11719882,0,1286869,1281151,1092271,3060546,2688800,0.02279626600336078,0.0,0.0,,,0.0,,0.0,0.0,,11719882,0.0,0.0,0.0,0.0,267169.54759999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NASDAQ,11,1216799,1036923219,92099,1036746454,0,1034508255,1807205,336727,89135,5132,0.008951408657337942,0.020750818432893368,945798459.0,0.006393540094782498,0.03924069757867938,27709051.0,0.5870208149676437,63238944.0,211.12380000000024,0.8455110034727967,1036746454,37113791.29999999,6047000.369200001,16265789.700000003,53469223.0,9280341.183800012,21513337.427900035,0.9122755668475139,0.026726931057340274,0.060997502095145824,Market,0.005832670414130011,0.10306165368374628,0.8106996387680449,0.10157592807946902,3.4214158180449807,-3.3821751204663015,0.008017723697370643,-0.0021850532832406316,6.704252873489985,-6.601191219806238
G1ES,2014Q3,NASDAQ,12,407996,569067895,23741749,544036275,0,529885271,6178135,2387159,3092975,1691803,0.005033124954765191,0.02005862484427161,461598589.0,0.0028154353706224206,0.21510833062793433,55933638.0,86.16913617705312,26504048.0,127.28290000000015,55.22590554846565,544036275,99293701.89999998,1299600.9945000014,4819753269.699993,1463710051.4999998,2738202.5519999983,10912619.541899983,0.8484702403346174,0.10281233176960489,0.048717427895777723,Limit,0.002388813125558588,11.732226905457715,0.5320618340662958,0.31640840626832156,4.303170592310206,-4.088062261682271,0.0045020997537703064,-0.0021132866282117186,23.516087914015216,-11.783861008557501
G1ES,2014Q3,NASDAQ,13,19722,19772978,5633490,13570870,0,7070943,2007233,1156955,2048553,836113,0.06209629754024611,0.0,0.0,,,0.0,,0.0,0.0,,13570870,0.0,0.0,0.0,0.0,842700.7813999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NASDAQ,14,17489,31479860,11268503,19352324,0,7651925,3365158,1995194,3339896,2236847,0.01978577586857268,0.0,0.0,,,0.0,,0.0,0.0,,19352324,0.0,0.0,0.0,0.0,382900.74519999995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NASDAQ,15,30029,62861004,27039420,30626521,0,3957521,5237995,4020531,8954655,5796627,0.028336255802609768,0.0,0.0,,,0.0,,0.0,0.0,,30626521,0.0,0.0,0.0,0.0,867840.9333999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NYSE,11,1733258,1187239084,95715,1187020424,0,1184567974,1866100,439577,141273,5500,0.003042828141177799,0.014034928125887107,1095557798.0,0.004924604732538265,0.036608448110375266,29128836.0,0.5864482192148014,62333790.0,249.6137000000005,0.9988541190901435,1187020424,40106670.79999999,5395189.116800001,17082554.0,62262362.9,3611899.150300003,16659746.334800038,0.9229477234336113,0.02453945644999281,0.05251282011639591,Market,0.0045451527267065805,0.1006314510558076,0.8216131444442474,0.10133457898936393,5.91768842063479,-5.8810799725244145,0.005837612598536963,-0.0012924598718303823,11.003205577762126,-10.902574126706318
G1ES,2014Q3,NYSE,12,425648,438327717,15707126,421579766,0,406985852,6761921,2458147,2814255,1724977,0.006007427751644047,0.017256018190161416,344630224.0,0.002196277085378331,0.3460512264879008,49470845.0,96.53042455611981,27478697.0,148.52310000000017,54.22009315798343,421579766,119259711.69999999,756903.4639000014,4775441670.999997,1489897511.1999998,2532609.9858000036,7274788.110699993,0.8174733509387639,0.11734634579212704,0.06518030326910898,Limit,0.0017953979885742461,15.1444623504535,0.5218949782825054,0.2955783726562585,3.9110089515433244,-3.5649577250554234,0.0036136929019047474,-0.0018182949133305013,25.16639200872704,-10.02192965827354
G1ES,2014Q3,NYSE,13,21179,16900426,6202221,10198559,0,4599678,1236764,828253,1713475,1193894,0.05681780226990892,0.0,0.0,,,0.0,,0.0,0.0,,10198559,0.0,0.0,0.0,0.0,579459.7087000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NYSE,14,91313,94262713,71095997,21871172,0,5788345,3317490,2502331,6346680,2714762,0.009068398917991227,0.0,0.0,,,0.0,,0.0,0.0,,21871172,0.0,0.0,0.0,0.0,198336.5125,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,NYSE,15,33720,55626822,23466316,24456183,0,1758512,2469974,2342400,7032177,6543102,0.02335423814910119,0.0,0.0,,,0.0,,0.0,0.0,,24456183,0.0,0.0,0.0,0.0,571155.522,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,Other,11,1093526,912658007,249701,912191970,0,909425729,2015128,518357,218929,5234,0.0073129488550529595,0.01580357501732882,824394296.0,0.005320638847433272,0.044988121679095175,38038298.0,1.1415717312062708,49759376.0,190.55600000000024,1.2136172929499753,912191970,37087950.900000006,4386304.316900004,43423445.700000025,60388839.19999997,6670813.222600004,14415894.228099959,0.9037508804204887,0.04169988253678664,0.05454923704272468,Market,0.004808532042767274,0.15446335906684205,0.8327363420585603,0.07101453836192839,1.068871710140098,-1.0238835884610027,0.006467679174434949,-0.0016591471316676747,2.711529786305207,-2.5570664272383645
G1ES,2014Q3,Other,12,370957,514858656,18300868,494962616,0,480201064,6255600,2568672,2945661,1916764,0.0023765046481813495,0.016243511837871778,384848289.0,0.0024792183992274437,0.4771155414958853,86412721.0,73.77718011911696,23701606.0,91.14020000000039,82.53392757857843,494962616,183617099.79999995,954122.9590000006,6375286881.800001,1956186633.1,1176280.9576000003,8039931.112299983,0.7775300124888624,0.17458433870892584,0.04788564880221176,Limit,0.0019276667129139319,17.20350252613826,0.525567440624235,0.25196257186462745,6.647793433670717,-6.170677892174832,0.005722126240077435,-0.003794459527163503,30.8937748998829,-13.69027237374464
G1ES,2014Q3,Other,13,18241,13886067,4882826,8134500,0,3610509,909663,682872,1307494,968009,0.024974007056364843,0.0,0.0,,,0.0,,0.0,0.0,,8134500,0.0,0.0,0.0,0.0,203151.0603999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,Other,14,24464,28307606,15888102,11201153,0,3464388,1257417,1105884,2366143,1937074,0.008946278423301602,0.0,0.0,,,0.0,,0.0,0.0,,11201153,0.0,0.0,0.0,0.0,100208.63340000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q3,Other,15,22468,33512886,13635244,13125263,0,1249672,1430988,1262974,3542682,3158586,0.021900714743773135,0.0,0.0,,,0.0,,0.0,0.0,,13125263,0.0,0.0,0.0,0.0,287452.6409,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q4,NASDAQ,11,1386768,1059089490,172979,1058754066,0,1056762935,1671620,247120,66060,5531,0.009825767498776252,0.023717886519927633,931593434.0,0.008523340013149977,0.04284331742080527,34270785.0,0.42782411899814965,92889847.0,315.9039000000012,0.5671929312145387,1058754066,39912553.2,7940287.591999993,14661868.400000002,52686464.600000024,10403071.290900007,25111408.78989997,0.8798959682106193,0.032368976045094124,0.08773505574428651,Market,0.007499652513258912,0.10130859436057177,0.809446623922987,0.07044934428763228,1.1722791732853883,-1.1294358558645832,0.011585390653744816,-0.004085738140485904,2.6505041614935796,-2.5491955671330078
G1ES,2014Q4,NASDAQ,12,424159,520038319,24576739,492759771,0,466936668,6919186,4044779,7508611,4995933,0.011076215439876037,0.02553101256149415,371057580.0,0.0028329627528428394,0.38379522445007047,83750305.0,169.82861511847634,37951886.0,128.0539999999999,85.88760877390918,492759771,142410127.2,1051192.3033000021,14223198313.900005,3259596737.000001,5457913.383699981,12580655.90319998,0.7530192232352507,0.16996173374713253,0.07701904301761679,Limit,0.0021332754116001125,35.768352482045465,0.5951098152965978,0.15790940793865293,3.6980136645080814,-3.314218440058011,0.0054017980981676955,-0.003268522686567583,28.700890815157234,7.0674616668882315
G1ES,2014Q4,NASDAQ,13,17722,20552018,5686850,14298218,0,7731352,2114050,1225372,1906592,883720,0.07787660537837653,0.0,0.0,,,0.0,,0.0,0.0,,14298218,0.0,0.0,0.0,0.0,1113496.6808,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q4,NASDAQ,14,11025,22413569,7829901,14005459,0,5747976,2495822,1496114,2446645,1354453,0.020561542360018323,0.0,0.0,,,0.0,,0.0,0.0,,14005459,0.0,0.0,0.0,0.0,287973.83849999984,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
G1ES,2014Q4,NASDAQ,15,24443,54107597,21828916,28391954,0,4302053,5420663,4000522,8206398,4441667,0.01571473298033662,0.0,0.0,,,0.0,,0.0,0.0,,28391954,0.0,0.0,0.0,0.0,446171.97590000025,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
