MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT,Broker,MktShare,Rebate,Rebate_Dummy,Broker_Size
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Corporate Investment Group,0.6429,0.0,0,2000.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Cowen Execution,0.0,0.0,0,50187099.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,DA Davidson,0.1914,0.0,0,1130507.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,E1 Asset Mgmt,0.7143,0.0,0,99.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Edward Jones,0.3617,0.0,0,354210.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Elish Elish,0.625,0.0,0,99.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Euro Pacific Capital,0.0833,0.0,0,10000.0
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,Florida Atlantic,0.25,0.0,0,
CDRG,2015Q2,NASDAQ,12,12312445,4815502781,3561529151,1243280820,0,1215796318,6127444,3714701,8004520,6326562,0.010550938318022174,0.0292880093083878,555658992.0,0.0027490681020059765,1.0995828920194994,627765342.0,30.178331555614907,59856486.0,582.9569999999895,76.39952883969832,1243280820,610993121.3999999,1527544.4104999942,18944910629.999985,4573007328.399999,13117779.24380003,36413220.22910002,0.4469295939110522,0.5049264268389502,0.0481439792499976,Limit,0.0012286398904633581,19.40745058690762,0.5335368961774477,-0.08660730226639551,0.685899244676847,0.4136836473426524,0.0028745790787138466,-0.0016459391882504885,35.18114048125178,-15.773689894344162,LPL,0.10300000000000001,0.0,0,112766.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Aurora Capital,0.09300000000000001,0.0,0,9050.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,AXA,0.1925,0.0,0,9999999.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Boenning Scattergood,0.1823,1.0,1,262115.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,COR Clearing,0.2,0.0,0,9.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Corporate Investment Group,0.5814,0.0,0,2000.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0817,0.0,0,50187099.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,DA Davidson,0.3806,0.0,0,1130507.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,E1 Asset Mgmt,0.7371,0.0,0,99.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Edward Jones,0.2788,0.0,0,354210.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Elish Elish,0.8333,0.0,0,99.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Euro Pacific Capital,0.0142,0.0,0,10000.0
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Florida Atlantic,0.0,0.0,0,
CDRG,2015Q2,NASDAQ,13,1894022,432391830,387213101,39727334,0,23251376,3266949,2231283,4752996,3789696,0.03787062894278274,0.0,0.0,,,0.0,,0.0,0.0,,39727334,0.0,0.0,0.0,0.0,1504499.1247999966,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,LPL,0.1833,0.0,0,112766.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Aurora Capital,0.09300000000000001,0.0,0,9050.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,AXA,0.1925,0.0,0,9999999.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Boenning Scattergood,0.1823,1.0,1,262115.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,COR Clearing,0.2,0.0,0,9.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Corporate Investment Group,0.5814,0.0,0,2000.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0817,0.0,0,50187099.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,DA Davidson,0.3806,0.0,0,1130507.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,E1 Asset Mgmt,0.7371,0.0,0,99.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Edward Jones,0.2788,0.0,0,354210.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Elish Elish,0.8333,0.0,0,99.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Euro Pacific Capital,0.0142,0.0,0,10000.0
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Florida Atlantic,0.0,0.0,0,
CDRG,2015Q2,NASDAQ,14,621204,226935229,162941707,54753011,0,15288070,6639395,4859696,12427354,10848096,0.005910268425237841,0.0,0.0,,,0.0,,0.0,0.0,,54753011,0.0,0.0,0.0,0.0,323604.9921000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,LPL,0.1833,0.0,0,112766.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Aurora Capital,0.09300000000000001,0.0,0,9050.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,AXA,0.1925,0.0,0,9999999.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Boenning Scattergood,0.1823,1.0,1,262115.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,COR Clearing,0.2,0.0,0,9.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Corporate Investment Group,0.5814,0.0,0,2000.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0817,0.0,0,50187099.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,DA Davidson,0.3806,0.0,0,1130507.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,E1 Asset Mgmt,0.7371,0.0,0,99.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Edward Jones,0.2788,0.0,0,354210.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Elish Elish,0.8333,0.0,0,99.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Euro Pacific Capital,0.0142,0.0,0,10000.0
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Florida Atlantic,0.0,0.0,0,
CDRG,2015Q2,NASDAQ,15,154674,151352295,69318231,53750372,0,4419683,5595310,4912205,13741542,14185881,0.01850652772412439,0.0,0.0,,,0.0,,0.0,0.0,,53750372,0.0,0.0,0.0,0.0,994732.7495999993,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,LPL,0.1833,0.0,0,112766.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,Aurora Capital,0.3514,0.0,0,9050.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,AXA,0.2382,0.0,0,9999999.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,Boenning Scattergood,0.21899999999999997,1.0,1,262115.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,COR Clearing,0.3375,0.0,0,9.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,Corporate Investment Group,0.4222,0.0,0,2000.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,Cowen Execution,0.0,0.0,0,50187099.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,DA Davidson,0.2628,0.0,0,1130507.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,E1 Asset Mgmt,0.4291,0.0,0,99.0
CDRG,2015Q2,NYSE,11,2696928,1833698963,9208639,1823932150,0,1820943539,1633716,982095,318547,49029,0.0009915511652667545,0.012041341261077077,1507634541.0,0.0059411626167431945,0.046550005051920605,245466810.0,0.17914032491806114,70830799.0,275.1535000000039,1.7998036334448257,1823932150,70180395.5,8957101.974699985,43973004.09999998,127481529.40000013,1808522.048699997,21962589.455200024,0.8265847723557042,0.13458110818431487,0.03883411945998101,Market,0.004910874549088893,0.13248021808267382,0.8398550450884633,-0.013270272732759159,0.15630092745631557,-0.10975092240439496,0.004972330101689255,-6.14555526003615e-05,0.2229221666179686,-0.09044194853529477,Edward Jones,0.2267,0.0,0,354210.0
